"","autoctr","StockCode","sciname","ReproducRefNo","ReproMode","Fertilization","MatingSystem","MonogamyType","MatingRefNo","MatingQuality","Spawning","BatchSpawner","SpawnModRef","RepGuild1","RepGuild2","ParentalCare","ParentalCareQ","ParentalCareRef","RepAquarium","RepAquaRef","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","AddInfos","TS","SpecCode"
"477",3759,7073,"Haplochromis humilior",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6752
"478",3093,7237,"Haplochromis humilis",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6916
"479",8653,43429,"Haplochromis igneopinnis",27668,NA,NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1999-04-13T00:00:00.000Z",NA,"1999-04-13T00:00:00.000Z",NA,NA,"A polygynous female mouth-brooder with maternal parental care. Males occupy territories among big boulders at 3-4 m depth or deeper.",NA,52157
"480",3760,7074,"Haplochromis iris",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6753
"481",3761,7075,"Haplochromis ishmaeli",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooding by female.",NA,6754
"482",3762,7076,"Haplochromis kamiranzovu",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6755
"483",10058,56181,"Haplochromis katunzii",85523,NA,NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",NA,NA,NA,10,"2011-02-24T00:00:00.000Z",NA,"2011-02-24T00:00:00.000Z",NA,NA,"Mouth brooding done by the female (Ref. 85523).",NA,65936
"484",3763,7077,"Haplochromis labiatus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6756
"485",3764,7078,"Haplochromis labriformis",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6757
"486",3765,7079,"Haplochromis lacrimosus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6758
"487",3766,7080,"Haplochromis laparogramma",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6759
"488",3767,7081,"Haplochromis latifasciatus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooding by female.",NA,6760
"489",3768,7082,"Haplochromis limax",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6761
"490",3769,7083,"Haplochromis lividus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooding by female.",NA,6762
"491",3770,7084,"Haplochromis loati",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6763
"492",3771,7085,"Haplochromis longirostris",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooding by female.",NA,6764
"493",8651,43427,"Haplochromis luteus",27668,NA,NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1999-04-13T00:00:00.000Z",NA,"1999-04-13T00:00:00.000Z",NA,NA,"A polygynous female mouth brooder with maternal parental care. Males seem to be territorial and sometimes chase other fishes. Brooding females have been observed in very shallow water under roots of floating reed. In the aquarium, females release their fry after about 21 days but continue to keep them in the mouth in situations of danger and at night, for up to another 17 days. Size at 50% maturity not precisely known, but above 12.3 cm SL at the Makobe Island (Lake Victoria, Tanzania).",NA,52153
"494",3774,7088,"Haplochromis macconneli",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6767
"495",8654,43433,"Haplochromis macrocephalus",27668,NA,NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1999-04-13T00:00:00.000Z",NA,"1999-04-13T00:00:00.000Z",NA,NA,"A polygynous female mouth-brooder with maternal parental care. Males are territorial.",NA,52160
"496",3776,7090,"Haplochromis macrognathus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooding by female.",NA,6769
"497",3777,7091,"Haplochromis macrops",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6770
"498",3778,7092,"Haplochromis macropsoides",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6771
"499",3779,7093,"Haplochromis maculipinna",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooding by female.",NA,6772
"500",3780,7094,"Haplochromis mahagiensis",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6773
"501",3781,7095,"Haplochromis malacophagus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6774
"502",3783,7097,"Haplochromis mandibularis",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooding by female.",NA,6776
"503",3784,7098,"Haplochromis martini",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooding by female.",NA,6777
"504",3785,7099,"Haplochromis maxillaris",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooding by female.",NA,6778
"505",8650,43425,"Haplochromis mbipi",27668,"dioecism",NA,NA,NA,NA,NA,"No obvious seasonal peak",0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1999-04-13T00:00:00.000Z",NA,"1999-04-13T00:00:00.000Z",NA,NA,"A polygynous female mouthbrooder with maternal parental care. Males defend territories of usually less than a square meter surface around a larger crevice. During courtship and male-male interactions they leave the crevice, but usually do not  move far away from it. Females are led to the crevice, where the spawning takes place. Males are vigorously defending the territories against conspecific males. Brooding females guard small territories around a small cave at variable water depths. In the aquarium, females release their fry after about 21 days but continue to keep them in the mouth in situations of danger and at night, for up to another 21 days.",NA,52152
"506",3786,7100,"Haplochromis megalops",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooding by female.",NA,6779
"507",3787,7101,"Haplochromis melanopterus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooding by female.",NA,6780
"508",3788,7102,"Haplochromis melanopus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6781
"509",3789,7103,"Haplochromis melichrous",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6782
"510",3790,7104,"Haplochromis mentatus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6783
"511",3791,7105,"Haplochromis mento",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6784
"512",3792,7106,"Haplochromis michaeli",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6785
"513",3793,7107,"Haplochromis microdon",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6786
"514",3795,7109,"Haplochromis multiocellatus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6788
"515",3796,7111,"Haplochromis mylergates",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6790
"516",3797,7112,"Haplochromis mylodon",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6791
"517",3798,7113,"Haplochromis nanoserranus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6792
"518",3799,7114,"Haplochromis nigrescens",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6793
"519",3800,7115,"Haplochromis nigricans",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6794
"520",2932,6146,"Haplochromis nigripinnis",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,4517
"521",3801,7116,"Haplochromis nigroides",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6795
"522",3802,7117,"Haplochromis niloticus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6796
"523",3803,7118,"Haplochromis nubilus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6797
"524",3804,7119,"Haplochromis nuchisquamulatus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6798
"525",3805,7120,"Haplochromis nyanzae",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6799
"526",3806,7121,"Haplochromis nyererei",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6800
"527",3807,7122,"Haplochromis obesus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6801
"528",3808,7123,"Haplochromis obliquidens",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6802
"529",3809,7124,"Haplochromis obtusidens",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6803
"530",3810,7125,"Haplochromis occultidens",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6804
"531",3812,7127,"Haplochromis olivaceus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6806
"532",8510,42018,"Haplochromis omnicaeruleus",27668,"dioecism",NA,NA,NA,NA,NA,"No obvious seasonal peak",0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-11-24T00:00:00.000Z",NA,"1998-11-24T00:00:00.000Z",NA,NA,"Mouth brooder with maternal parental care. Male defends territories throughout the depth range down to 6 m, but territorial densities are higher at 2-4 m depth. Brooding female also defends small territories around a cave between rock boulders at various water depths.",NA,50275
"533",3813,7128,"Haplochromis oregosoma",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6807
"534",3814,7129,"Haplochromis orthostoma",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6808
"535",3815,7130,"Haplochromis pachycephalus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6809
"536",3816,7131,"Haplochromis pallidus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6810
"537",3817,7132,"Haplochromis paludinosus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6811
"538",10062,56187,"Haplochromis pancitrinus",85523,NA,NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",85523,NA,NA,10,"2011-02-24T00:00:00.000Z",NA,"2011-02-24T00:00:00.000Z",NA,NA,"Mouth brooding done by the female (Ref. 85523).",NA,65941
"539",3818,7133,"Haplochromis pappenheimi",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6812
"540",3819,7134,"Haplochromis paraguiarti",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6813
"541",3820,7135,"Haplochromis paraplagiostoma",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6814
"542",3821,7136,"Haplochromis paropius",NA,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6815
"543",3822,7137,"Haplochromis parorthostoma",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6816
"544",3823,7138,"Haplochromis parvidens",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6817
"545",3824,7139,"Haplochromis paucidens",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6818
"546",3826,7141,"Haplochromis pellegrini",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6820
"547",3827,7142,"Haplochromis percoides",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6821
"548",3828,7143,"Haplochromis perrieri",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6822
"549",3829,7144,"Haplochromis petronius",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6823
"550",3830,7145,"Haplochromis pharyngalis",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6824
"551",3831,7146,"Haplochromis pharyngomylus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6825
"552",3832,7147,"Haplochromis phytophagus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6826
"553",3833,7148,"Haplochromis piceatus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6827
"554",3834,7149,"Haplochromis pitmani",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6828
"555",3835,7150,"Haplochromis placodus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6829
"556",3836,7151,"Haplochromis plagiodon",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6830
"557",3837,7152,"Haplochromis plagiostoma",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6831
"558",3838,7153,"Haplochromis plutonius",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6832
"559",3841,7156,"Haplochromis prodromus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6835
"560",3842,7157,"Haplochromis prognathus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6836
"561",3843,7158,"Haplochromis pseudopellegrini",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6837
"562",3844,7159,"Haplochromis ptistes",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6838
"563",8664,43478,"Haplochromis pundamilia",27668,NA,NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1999-04-16T00:00:00.000Z",NA,"1999-04-16T00:00:00.000Z",NA,NA,"A polygynous female mouth brooder with maternal parental care.",NA,52221
"564",3845,7160,"Haplochromis pyrrhocephalus",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-12T00:00:00.000Z",NA,"1998-03-12T00:00:00.000Z",NA,NA,"Mouthbrooder.",NA,6839
"565",3083,7207,"Haplochromis retrodens",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Females are mouthbrooders.",NA,6886
"566",3846,7162,"Haplochromis riponianus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6841
"567",8665,43481,"Haplochromis rubripinnis",27668,NA,NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1999-04-16T00:00:00.000Z",NA,"1999-04-16T00:00:00.000Z",NA,NA,"A polygynous female mouth brooder with maternal parental care. At Python Islands in Lake Victoria, Tanzania, large, sexually active males are found most commonly from 3-5 m depth, suggesting that spawning takes place at those intermediate depths.",NA,52226
"568",3847,7163,"Haplochromis rudolfianus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6842
