"","autoctr","StockCode","sciname","ReproducRefNo","ReproMode","Fertilization","MatingSystem","MonogamyType","MatingRefNo","MatingQuality","Spawning","BatchSpawner","SpawnModRef","RepGuild1","RepGuild2","ParentalCare","ParentalCareQ","ParentalCareRef","RepAquarium","RepAquaRef","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","AddInfos","TS","SpecCode"
"160",9365,48904,"Ostorhinchus diversus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-21T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59180
"161",4456,8902,"Ostorhinchus doederleini",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2001-07-12T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,8587
"162",3607,6845,"Ostorhinchus endekataenia",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2001-07-12T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,6524
"163",3647,6925,"Ostorhinchus fasciatus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2011-07-13T00:00:00.000Z",14,"2011-07-13T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,6605
"164",6738,15317,"Ostorhinchus flagelliferus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2001-07-12T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,16886
"165",7988,39192,"Ostorhinchus flavus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2001-07-12T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,46518
"166",2462,5068,"Ostorhinchus fleurieu",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2001-07-12T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,4838
"167",7258,19816,"Ostorhinchus franssedai",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2001-07-12T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,25051
"168",8854,44931,"Ostorhinchus fukuii",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2001-07-12T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,54176
"169",8556,42508,"Ostorhinchus griffini",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,50880
"170",9120,46513,"Ostorhinchus gularis",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,56481
"171",2885,6053,"Ostorhinchus hartzfeldii",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5760
"172",4457,8903,"Ostorhinchus hoevenii",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,8588
"173",7959,39135,"Ostorhinchus holotaenia",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,46445
"174",7015,18634,"Ostorhinchus ishigakiensis",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,23454
"175",7153,19322,"Ostorhinchus jenkinsi",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,24339
"176",4382,8543,"Ostorhinchus kiensis",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,8230
"177",9366,48905,"Ostorhinchus komodoensis",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-21T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59181
"178",8700,43634,"Ostorhinchus limenus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,52458
"179",9270,48216,"Ostorhinchus luteus",33415,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"2002-09-18T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"A mouth-brooder. Distinct pairing during courtship and spawning (Ref. 205).",NA,58503
"180",4194,8099,"Ostorhinchus maculiferus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,7788
"181",9243,47768,"Ostorhinchus margaritophorus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,58156
"182",7321,20064,"Ostorhinchus melanoproctus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,25370
"183",9510,49508,"Ostorhinchus melanopterus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59772
"184",4458,8904,"Ostorhinchus moluccensis",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,8589
"185",5562,11945,"Ostorhinchus multilineatus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,11619
"186",9511,49509,"Ostorhinchus mydrus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59773
"187",7252,19805,"Ostorhinchus nanus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,25037
"188",7256,19814,"Ostorhinchus neotes",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,25049
"189",7048,18795,"Ostorhinchus nigripes",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,23650
"190",5330,10944,"Ostorhinchus nigrocincta",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,10621
"191",2460,5066,"Ostorhinchus nigrofasciatus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,4836
"192",6037,13005,"Ostorhinchus norfolcensis",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,12659
"193",4459,8905,"Ostorhinchus notatus",240,"dioecism","external","monogamy","obligate",52884,"1","one clear seasonal peak per year",0,NA,"bearers","external brooders","paternal","1",52884,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2017-06-28T00:00:00.000Z",NA,NA,"Clutches of eggs from a single female are mouthbrooded by males (Ref. 57684).  Distinct pairing (obligate monogamy) during courtship and spawning (Ref. 205, 52884).  Multiple spawner with 10-19 days interval between matings (Ref. 38747).  Females attack conspecifics during courtship (Ref. 57684).  The operational sex ratio is male biased all throughout the breeding season primarily due to a higher mortality in females, thus sex-role reversal is not predicted for this species (Ref. 57684).",NA,8590
"194",2893,6061,"Ostorhinchus novemfasciatus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5768
"195",7251,19802,"Ostorhinchus ocellicaudus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,25034
"196",9352,48778,"Ostorhinchus oxina",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59057
"197",6477,14396,"Ostorhinchus pallidofasciatus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,14820
"198",7014,18632,"Ostorhinchus parvulus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,23452
"199",9158,46736,"Ostorhinchus properuptus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,56921
"200",2463,5069,"Ostorhinchus pselion",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,4839
"201",9509,49507,"Ostorhinchus radcliffei",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59771
"202",9417,49186,"Ostorhinchus relativus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59453
"203",9368,48908,"Ostorhinchus rubrimacula",240,"dioecism","external",NA,NA,NA,NA,NA,1,56673,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2006-05-02T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59183
"204",6478,14397,"Ostorhinchus rueppellii",32693,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","paternal","1",32693,NA,NA,2,"2000-06-27T00:00:00.000Z",2,"2007-08-02T00:00:00.000Z",NA,NA,"Are mouthbrooders. The male is usually responsible for incubating the eggs (Ref. 240). Males brood from 50 to 230 fertilised eggs for about two weeks until hatching (Ref. 35252). Distinct pairing during courtship and spawning (Ref. 205).",NA,14822
"205",3403,6543,"Ostorhinchus sealei",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,6230
"206",7652,21152,"Ostorhinchus selas",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,27037
"207",4747,9562,"Ostorhinchus semilineatus",240,"dioecism","external","monogamy","obligate",52884,"1",NA,0,NA,"bearers","external brooders","paternal","1",559,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2017-06-28T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).  Displays obligate monogamy where a one-to-one pair is established irrespective of resource abundance (Ref. 52884).",NA,9241
"208",5194,10666,"Ostorhinchus septemstriatus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,10343
"209",9418,49187,"Ostorhinchus sinus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59454
"210",2892,6060,"Ostorhinchus taeniophorus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5767
"211",6479,14399,"Ostorhinchus victoriae",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,14832
"212",9369,48909,"Ostorhinchus wassinki",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59184
"213",9508,49506,"Ostorhinchus wilsoni",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59770
"214",1910,3716,"Paroncheilus affinis",39366,"dioecism","external",NA,NA,NA,NA,"throughout the year, but peaking once",0,NA,"bearers","external brooders","biparental","1",240,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2010-11-01T00:00:00.000Z",NA,NA,"Biparental mouthbrooders (Ref. 240, 58875). Spawning may occur throughout the year (Ref. 39366). Distinct pairing during courtship and spawning (Ref. 205).  This is the only species in the genus <i>Apogon</i> with mouthbrooding done by males and females (Ref. 85456).",NA,3520
"215",8976,45533,"Paxton concilians",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,54985
"216",1926,3732,"Phaeoptyx conklini",39366,"dioecism","external",NA,NA,NA,NA,"throughout the year, but peaking once",0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2007-09-07T00:00:00.000Z",NA,NA,"Are mouthbrooders (Ref. 240, 58878). Spawning may occur throughout the year (Ref. 39366). Distinct pairing during courtship and spawning (Ref. 205).",NA,3536
"217",1927,3733,"Phaeoptyx pigmentaria",39366,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2007-09-07T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240, 58878). Distinct pairing during courtship and spawning (Ref. 205).",NA,3537
"218",1928,3734,"Phaeoptyx xenus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-23T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,3538
"219",7370,20263,"Pristiapogon abrogramma",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2001-07-12T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,25686
"220",2881,6049,"Pristiapogon exostigma",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2001-07-12T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5756
"221",2882,6050,"Pristiapogon fraenatus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2001-07-12T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5757
"222",2883,6051,"Pristiapogon kallopterus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5758
"223",2880,6048,"Pristiapogon taeniopterus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5755
"224",7016,18635,"Pristicon rhodopterus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,23455
"225",9433,49211,"Pristicon rufus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59480
"226",2874,6041,"Pristicon trimaculatus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5748
"227",2199,4556,"Pseudamia amblyuroptera",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,4361
"228",2200,4557,"Pseudamia gelatinosa",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2002-09-24T00:00:00.000Z",2,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,4362
"229",2201,4558,"Pseudamia hayashii",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2002-09-24T00:00:00.000Z",2,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,4363
"230",9373,48915,"Pseudamia nigra",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,59189
"231",7635,21090,"Pseudamia rubra",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,26966
"232",2202,4559,"Pseudamia tarri",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,4364
"233",2203,4560,"Pseudamia zonata",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,4365
"234",8630,43265,"Pseudamiops diaphanes",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,51826
"235",2911,6083,"Pseudamiops gracilicauda",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2002-09-24T00:00:00.000Z",2,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,5788
"236",6740,15322,"Pseudamiops pellucidus",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,16891
"237",9419,49188,"Pseudamiops phasma",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,59455
"238",6591,14687,"Pterapogon kauderni",9936,"dioecism","external",NA,NA,NA,NA,NA,0,35396,"bearers","external brooders","paternal","1",35396,NA,NA,14,"1996-09-09T00:00:00.000Z",2,"2007-08-02T00:00:00.000Z",1,"2000-08-08T00:00:00.000Z","The male takes the eggs into its mouth where these and the larvae remain until young fish of about 8mm SL are released. Distinct pairing during courtship and spawning (Ref. 205). Also Ref. 240.",NA,15426
